ID,Source,Ext Bet Transaction ID,Ext Transaction ID,Ext Ticket ID,Ext Bet ID,Type,Status,Amount,Stake Amount,Freebet Amount,Gain Amount,Feature Amount,Bet Type,Odds,Is Rollover,Is Resettlement,Is Settlement,Is Combo Bonus,Is Freebet,Ext Freebet ID,Ext Freebet Source,User ID,Sports Token ID,Reference Transaction ID,Reference Transaction Type,Sports Event ID,Created At,Settled At,Deleted At,Updated At,Tb Sports Events → ID,Tb Sports Events → Sports Transaction ID,Tb Sports Events → Ext Selection ID,Tb Sports Events → Ext Event ID,Tb Sports Events → Ext League ID,Tb Sports Events → Sport,Tb Sports Events → Tournament,Tb Sports Events → Category,Tb Sports Events → Is Live,Tb Sports Events → Competitors,Tb Sports Events → Bet Select,Tb Sports Events → Market,Tb Sports Events → Outcome,Tb Sports Events → Odds,Tb Sports Events → Status,Tb Sports Events → Event Date,Tb Sports Events → Created At,Tb Sports Events → Updated At
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277559,"30,676,914",4456786679,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,Vencedor (incluindo Prorrogação),Atlanta Hawks,1.2223,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277560,"30,676,914",4456786679,13927400,2979,67,2979,522,0,Villanova Wildcats vs. Creighton Bluejays,,Vencedor (incluindo Prorrogação),Villanova Wildcats,1.2858,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277561,"30,676,914",4456786679,14160490,2979,67,2979,522,0,Bradley Braves vs. Drake Bulldogs,,Vencedor (incluindo Prorrogação),Bradley Braves,1.3031,Open,"janeiro 8, 2026, 02:00","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277562,"30,676,914",4456786679,14078936,2979,67,2979,522,0,Temple Owls vs. East Carolina Pirates,,Vencedor (incluindo Prorrogação),Temple Owls,1.2,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277563,"30,676,914",4456786679,14081067,2979,67,2979,522,0,St. Bonaventure vs. Richmond Spiders,,Vencedor (incluindo Prorrogação),St. Bonaventure,1.3334,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277564,"30,676,914",4456786679,13906565,2979,67,2979,522,0,Samford Bulldogs vs. Western Carolina Catamounts,,Vencedor (incluindo Prorrogação),Samford Bulldogs,1.2858,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277565,"30,676,914",4456786679,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,Vencedor (incluindo Prorrogação),Boston Celtics,1.2353,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277566,"30,676,914",4456786679,13914454,2979,67,2979,522,0,Winthorp Eagles vs. Charleston Southern Buccaneers,,Vencedor (incluindo Prorrogação),Winthorp Eagles,1.2858,Open,"janeiro 7, 2026, 23:30","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277567,"30,676,914",4456786679,13906586,3418,67,3418,711,0,Union Neuchatel Basket vs. Bbc Monthey Chablais,,Vencedor (incluindo Prorrogação),Union Neuchatel Basket,1.125,Open,"janeiro 7, 2026, 18:30","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277568,"30,676,914",4456786679,13216094,3353,67,3353,694,0,Centrum Tigers Oslo vs. Baerums Verk Defenders,,Vencedor (incluindo Prorrogação),Centrum Tigers Oslo,1.2223,Open,"janeiro 7, 2026, 18:00","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30676914,alternar,4456786679,76670229754,4456786679,,alternar_bet,closed,"1,323","1,323",0,"18,949",0,2,11.25,1,,,,0,,,"30,208,484","86,430,910",,,,"janeiro 7, 2026, 07:09","janeiro 7, 2026, 20:36",,"janeiro 7, 2026, 20:36",47277569,"30,676,914",4456786679,14448474,3018,67,3018,546,0,Guangdong Southern Tigers vs. Shenzhen Aviators,,Vencedor (incluindo Prorrogação),Guangdong Southern Tigers,1.2223,Open,"janeiro 7, 2026, 11:35","janeiro 7, 2026, 07:09","janeiro 7, 2026, 07:09"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291245,"30,680,542",4456947827,14738939,3676,66,3676,593,0,Londrina PR vs. Operário PR,,Ambas equipes marcam,Sim,02.05,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291246,"30,680,542",4456947827,14738997,3676,66,3676,593,0,Cianorte FC PR vs. Maringá FC PR,,Ambas equipes marcam,Sim,1.95,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291247,"30,680,542",4456947827,14738988,3676,66,3676,593,0,Coritiba vs. Foz do Iguaçu PR,,Vencedor do encontro,Coritiba,1.8334,Open,"janeiro 7, 2026, 23:30","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291248,"30,680,542",4456947827,15075694,3446,66,3446,593,0,Marcilio Dias vs. Criciúma,,Ambas equipes marcam,Sim,02.05,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291249,"30,680,542",4456947827,15075653,3446,66,3446,593,0,Joinville vs. Figueirense,,Ambas equipes marcam,Sim,1.95,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291250,"30,680,542",4456947827,15075656,3446,66,3446,593,0,Avaí SC vs. Barra,,Vencedor do encontro,Avaí SC,2,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291251,"30,680,542",4456947827,15005835,3130,66,3130,593,0,CF Atletas Do Tirol CE vs. Floresta,,Vencedor do encontro,Floresta,2.5455,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30680542,alternar,4456947827,76670471136,4456947827,,alternar_bet,closed,500,500,0,"196,784",0,2,328.14,1,,,,0,,,"29,986,552","86,443,218",,,,"janeiro 7, 2026, 09:07","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47291252,"30,680,542",4456947827,15005833,3130,66,3130,593,0,Horizonte FC CE vs. Quixada FC CE,,Total de gols,Mais de 2.5,2.2,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 09:07","janeiro 7, 2026, 09:07"
30683904,alternar,4457048628,76670620066,4457048628,,alternar_bet,closed,250,250,0,"19,514",0,2,71.05,1,,,,0,,,"29,387,300","86,453,712",,,,"janeiro 7, 2026, 09:57","janeiro 7, 2026, 20:56",,"janeiro 7, 2026, 20:56",47301035,"30,683,904",4457048628,15075656,3446,66,3446,593,0,Avaí SC vs. Barra,,Vencedor do encontro,Avaí SC,2,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 09:57","janeiro 7, 2026, 09:57"
30683904,alternar,4457048628,76670620066,4457048628,,alternar_bet,closed,250,250,0,"19,514",0,2,71.05,1,,,,0,,,"29,387,300","86,453,712",,,,"janeiro 7, 2026, 09:57","janeiro 7, 2026, 20:56",,"janeiro 7, 2026, 20:56",47301032,"30,683,904",4457048628,14738997,3676,66,3676,593,0,Cianorte FC PR vs. Maringá FC PR,,Vencedor do encontro,Cianorte FC PR,2.9,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 09:57","janeiro 7, 2026, 09:57"
30683904,alternar,4457048628,76670620066,4457048628,,alternar_bet,closed,250,250,0,"19,514",0,2,71.05,1,,,,0,,,"29,387,300","86,453,712",,,,"janeiro 7, 2026, 09:57","janeiro 7, 2026, 20:56",,"janeiro 7, 2026, 20:56",47301034,"30,683,904",4457048628,15075653,3446,66,3446,593,0,Joinville vs. Figueirense,,Vencedor do encontro,Figueirense,2.3334,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 09:57","janeiro 7, 2026, 09:57"
30683904,alternar,4457048628,76670620066,4457048628,,alternar_bet,closed,250,250,0,"19,514",0,2,71.05,1,,,,0,,,"29,387,300","86,453,712",,,,"janeiro 7, 2026, 09:57","janeiro 7, 2026, 20:56",,"janeiro 7, 2026, 20:56",47301031,"30,683,904",4457048628,14738939,3676,66,3676,593,0,Londrina PR vs. Operário PR,,Vencedor do encontro,Londrina PR,2.25,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 09:57","janeiro 7, 2026, 09:57"
30683904,alternar,4457048628,76670620066,4457048628,,alternar_bet,closed,250,250,0,"19,514",0,2,71.05,1,,,,0,,,"29,387,300","86,453,712",,,,"janeiro 7, 2026, 09:57","janeiro 7, 2026, 20:56",,"janeiro 7, 2026, 20:56",47301033,"30,683,904",4457048628,15075694,3446,66,3446,593,0,Marcilio Dias vs. Criciúma,,Vencedor do encontro,Criciúma,2.3334,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 09:57","janeiro 7, 2026, 09:57"
30699100,alternar,4457536776,76671420734,4457536776,,alternar_bet,closed,20,20,0,"36,855",0,2,1.82,0,,,,0,,,"30,200,555","86,499,947",,,,"janeiro 7, 2026, 12:47","janeiro 7, 2026, 21:34",,"janeiro 7, 2026, 21:34",47347973,"30,699,100",4457536776,15196783,4587,66,4587,880,0,Morvant Caledonia United vs. Defence Force FC,,Total de gols,Mais de 2.5,1.4546,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 12:47","janeiro 7, 2026, 12:47"
30699100,alternar,4457536776,76671420734,4457536776,,alternar_bet,closed,20,20,0,"36,855",0,2,1.82,0,,,,0,,,"30,200,555","86,499,947",,,,"janeiro 7, 2026, 12:47","janeiro 7, 2026, 21:34",,"janeiro 7, 2026, 21:34",47347974,"30,699,100",4457536776,15144329,2969,66,2969,504,0,Teungueth FC vs. US Ouakam,,Total de gols,Menos de 2.5,1.25,Open,"janeiro 7, 2026, 16:30","janeiro 7, 2026, 12:47","janeiro 7, 2026, 12:47"
30726298,alternar,4458363330,76672686025,4458363330,,alternar_bet,closed,5,5,0,"1,027,498",0,2,186.91,1,,,,0,,,"28,359,485","86,636,712",,,,"janeiro 7, 2026, 15:34","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47415517,"30,726,298",4458363330,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:34","janeiro 7, 2026, 15:34"
30726298,alternar,4458363330,76672686025,4458363330,,alternar_bet,closed,5,5,0,"1,027,498",0,2,186.91,1,,,,0,,,"28,359,485","86,636,712",,,,"janeiro 7, 2026, 15:34","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47415518,"30,726,298",4458363330,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8334,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:34","janeiro 7, 2026, 15:34"
30726298,alternar,4458363330,76672686025,4458363330,,alternar_bet,closed,5,5,0,"1,027,498",0,2,186.91,1,,,,0,,,"28,359,485","86,636,712",,,,"janeiro 7, 2026, 15:34","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47415519,"30,726,298",4458363330,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Paul George (PHI) mais 13.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Joel Embiid (PHI) menos 26.5,3.1,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:34","janeiro 7, 2026, 15:34"
30726298,alternar,4458363330,76672686025,4458363330,,alternar_bet,closed,5,5,0,"1,027,498",0,2,186.91,1,,,,0,,,"28,359,485","86,636,712",,,,"janeiro 7, 2026, 15:34","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47415520,"30,726,298",4458363330,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.9,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:34","janeiro 7, 2026, 15:34"
30726298,alternar,4458363330,76672686025,4458363330,,alternar_bet,closed,5,5,0,"1,027,498",0,2,186.91,1,,,,0,,,"28,359,485","86,636,712",,,,"janeiro 7, 2026, 15:34","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47415521,"30,726,298",4458363330,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 15:34","janeiro 7, 2026, 15:34"
30732394,alternar,4458573115,76672969906,4458573115,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"28,322,876","86,651,232",,,,"janeiro 7, 2026, 16:04","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47429861,"30,732,394",4458573115,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:04","janeiro 7, 2026, 16:04"
30732394,alternar,4458573115,76672969906,4458573115,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"28,322,876","86,651,232",,,,"janeiro 7, 2026, 16:04","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47429864,"30,732,394",4458573115,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:04","janeiro 7, 2026, 16:04"
30732394,alternar,4458573115,76672969906,4458573115,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"28,322,876","86,651,232",,,,"janeiro 7, 2026, 16:04","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47429860,"30,732,394",4458573115,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:04","janeiro 7, 2026, 16:04"
30732394,alternar,4458573115,76672969906,4458573115,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"28,322,876","86,651,232",,,,"janeiro 7, 2026, 16:04","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47429863,"30,732,394",4458573115,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.95,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:04","janeiro 7, 2026, 16:04"
30732394,alternar,4458573115,76672969906,4458573115,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"28,322,876","86,651,232",,,,"janeiro 7, 2026, 16:04","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47429862,"30,732,394",4458573115,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Paul George (PHI) mais 13.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Joel Embiid (PHI) menos 26.5,3.1,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:04","janeiro 7, 2026, 16:04"
30732787,alternar,4458589905,76672997416,4458589905,,alternar_bet,closed,1,1,0,"205,234",0,2,186.67,1,,,,0,,,"28,277,761","86,656,944",,,,"janeiro 7, 2026, 16:07","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47431013,"30,732,787",4458589905,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:07","janeiro 7, 2026, 16:07"
30732787,alternar,4458589905,76672997416,4458589905,,alternar_bet,closed,1,1,0,"205,234",0,2,186.67,1,,,,0,,,"28,277,761","86,656,944",,,,"janeiro 7, 2026, 16:07","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47431014,"30,732,787",4458589905,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:07","janeiro 7, 2026, 16:07"
30732787,alternar,4458589905,76672997416,4458589905,,alternar_bet,closed,1,1,0,"205,234",0,2,186.67,1,,,,0,,,"28,277,761","86,656,944",,,,"janeiro 7, 2026, 16:07","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47431015,"30,732,787",4458589905,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Paul George (PHI) mais 13.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Joel Embiid (PHI) menos 26.5,3.1,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:07","janeiro 7, 2026, 16:07"
30732787,alternar,4458589905,76672997416,4458589905,,alternar_bet,closed,1,1,0,"205,234",0,2,186.67,1,,,,0,,,"28,277,761","86,656,944",,,,"janeiro 7, 2026, 16:07","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47431016,"30,732,787",4458589905,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.95,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:07","janeiro 7, 2026, 16:07"
30732787,alternar,4458589905,76672997416,4458589905,,alternar_bet,closed,1,1,0,"205,234",0,2,186.67,1,,,,0,,,"28,277,761","86,656,944",,,,"janeiro 7, 2026, 16:07","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47431017,"30,732,787",4458589905,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:07","janeiro 7, 2026, 16:07"
30739951,alternar,4458760196,76673568301,4458760196,,alternar_bet,closed,100,100,0,"52,781",0,2,440.02,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:35","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47439782,"30,739,951",4458760196,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,Vencedor (incluindo Prorrogação),Boston Celtics,1.2778,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:35","janeiro 7, 2026, 16:35"
30739951,alternar,4458760196,76673568301,4458760196,,alternar_bet,closed,100,100,0,"52,781",0,2,440.02,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:35","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47439783,"30,739,951",4458760196,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,Vencedor (incluindo Prorrogação),Charlotte Hornets,02.05,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:35","janeiro 7, 2026, 16:35"
30739951,alternar,4458760196,76673568301,4458760196,,alternar_bet,closed,100,100,0,"52,781",0,2,440.02,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:35","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47439784,"30,739,951",4458760196,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Vencedor (incluindo Prorrogação),Chicago Bulls,4.25,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:35","janeiro 7, 2026, 16:35"
30739951,alternar,4458760196,76673568301,4458760196,,alternar_bet,closed,100,100,0,"52,781",0,2,440.02,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:35","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47439785,"30,739,951",4458760196,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,Vencedor (incluindo Prorrogação),Philadelphia 76ers,1.125,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:35","janeiro 7, 2026, 16:35"
30739951,alternar,4458760196,76673568301,4458760196,,alternar_bet,closed,100,100,0,"52,781",0,2,440.02,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:35","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47439786,"30,739,951",4458760196,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,Vencedor (incluindo Prorrogação),Atlanta Hawks,1.2223,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:35","janeiro 7, 2026, 16:35"
30739951,alternar,4458760196,76673568301,4458760196,,alternar_bet,closed,100,100,0,"52,781",0,2,440.02,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:35","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47439787,"30,739,951",4458760196,13908358,2980,67,2980,522,0,Brooklyn Nets vs. Orlando Magic,,Vencedor (incluindo Prorrogação),Brooklyn Nets,2.2,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:35","janeiro 7, 2026, 16:35"
